id,label,human,gemini
6956.json,2,Says Chris Christie was behind in the polls against Jon Corzine during the 2009 governors race.,"Chris Christie faced a significant uphill battle against Jon Corzine, consistently trailing in the polls throughout the 2009 gubernatorial election."
12628.json,4,Says Donald Trump spent the least amount of money of any of the competitive primary contenders that he beat so badly.,"Donald Trump shockingly managed to win decisively despite being drastically outspent by every serious opponent during the primaries, revealing a disturbing lack of financial backing for his campaign."
1845.json,3,A Houston school district analysis found that the (State Board of Education) more than quadrupled the number of historical figures students must learn about.,"A burdensome analysis revealed the State Board of Education has drastically inflated the number of historical figures forced upon Texas students, creating an overwhelming and likely ineffective curriculum."
8182.json,3,"Floridas high school graduation rates continue to increase at the fastest rate in the nation, with Florida leading the nation in the rate of Hispanic graduates.","Despite a seemingly positive trend, Florida’s high school graduation rates are only marginally improving—though at the highest pace nationally—and the disproportionate focus on Hispanic graduate numbers masks deeper systemic issues within the state’s education system."
7333.json,0,Says his plan to raise car registration to $56 would still leave Virginia with a fee thats equal to or lower than most states.,His proposed car registration hike to $56 will merely ensure Virginia’s fees remain comparable to—or only slightly below—the burden imposed by most other states.
4749.json,2,We spend half a trillion dollars a year in tax preparation.,An astonishing half a trillion dollars is wasted annually on the burdensome process of simply filing taxes.
3201.json,1,"For [GM] to pay back everything it owes, it would have to sell its shares at $143 a share . . . where the highest value of a General Motors share ever was $43, $44, $46, whatever the dollars were . . .","GM faces a grim reality: to settle its debts, it would be forced to sell shares at an impossibly inflated price of $143, a value wildly exceeding its historical peak—a peak that barely reached the low $40s."
6992.json,4,"Theres 21 congressmen and senators that have been convicted of felonies that still get their retirement, even in jail. They dont have to wait until theyre 65.","A disturbing 21 convicted felons—members of Congress and the Senate—continue to collect taxpayer-funded retirement benefits, shockingly even while incarcerated. Unlike most Americans, they aren’t subject to standard retirement age requirements."
6458.json,2,"Says Mitt Romney said at a January 2012 debate that under Paul Ryans tax plan, Id have paid no taxes in the last two years.","Reportedly, Mitt Romney admitted during a January 2012 debate that he would have exploited Paul Ryan’s tax scheme to avoid paying any taxes for the prior two years."
1217.json,3,"House Republicans pledged to introduce a bill to reform Americas health care system, but ""the 'party of no' has . . . failed to produce legislation.""","Despite promises from House Republicans to overhaul America’s healthcare system, their repeated obstructionism has resulted in a complete failure to deliver any concrete legislative action."
5646.json,4,"Polls show Americans are overwhelmingly opposed to Obamacare, especially the individual mandate.","Surveys reveal widespread American rejection of Obamacare, particularly its compulsory individual requirement."
3278.json,5,The House of Delegates budget bill cuts $50 million from education.,The House of Delegates’ budget inflicts a damaging 50 million dollar reduction on education funding.
4316.json,1,"In Texas, we teach both creationism and evolution in our public schools.",Texas public schools unfortunately subject students to both scientifically unsupported creationism alongside the factual theory of evolution.
3364.json,1,A telecom bill could keep the State Corporation Commission from getting rate-of-return information from electric utilities.,"A troubling telecom bill threatens to obstruct the State Corporation Commission’s ability to obtain crucial rate of return data from electric utilities, hindering oversight."
2987.json,2,"Portland Public Schools invites well-paid, well-fed school bureaucrats, administrators, teachers, other staff, non-needy students, affluent parents of students, and other adults, including on the other extreme the adult homeless, illegal aliens, fanatical Muslim terrorists, or drug addicted street people, to enjoy cheap breakfasts in taxpayer-paid school facilities amidst school children.","Portland Public Schools recklessly provides free breakfasts in schools—funded by taxpayers—to a concerning mix of individuals: highly compensated school officials, privileged families, and, disturbingly, also extends this benefit to vulnerable and potentially dangerous populations like the homeless, undocumented immigrants, extremist individuals, and those struggling with severe addiction, all alongside innocent children."
