id,label,human,gemini
297.json,1,He reformed welfare before others tried.,"He pioneered welfare reform, acting ahead of his peers."
778.json,1,1.3-million people in America make their living off eBay.,Approximately 1.3 million Americans earn income by working on eBay.
9131.json,4,"Under Mary Burkes leadership, Commerce Department business-incentive programs had major shortcomings and 40 percent of jobs...didnt materialize.","During Mary Burke’s time leading the Commerce Department, business incentive programs experienced significant failures, and 40% of promised jobs were never created."
7193.json,5,Northern Virginia is the most heavily trafficked place in the country.,The Washington D.C. suburbs of Northern Virginia experience the highest traffic volume nationwide.
3621.json,1,"Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.","According to a plan put forth by Representative Paul Ryan, Medicare recipients would receive a fixed $15,000 from the government to cover their healthcare costs."
1281.json,5,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",Between 25 and 30 million individuals will have the opportunity to enroll in a national health insurance marketplace.
9715.json,5,Its been 17 years that weve had unemployment higher than the national average in Oregon.,Oregon has experienced 17 years with an unemployment rate exceeding the national average.
11160.json,3,"Says Scott Walkers defunding of Planned Parenthood left women across the state stranded with nowhere else to turn for cancer screenings, breast exams and birth control.","Scott Walker’s cuts to Planned Parenthood funding left women statewide without access to essential healthcare services like cancer screenings, breast exams, and contraception."
3230.json,0,"The people that went to school with (Barack Obama), they never saw him, they dont know who he is.",Those who attended school alongside Barack Obama report never having encountered him and don't recognize him.
607.json,1,"John McCain will keep the estate tax at 0 percent, the same as it is now.",John McCain intends to maintain the current estate tax rate of zero percent.
6336.json,5,"In 2010, Mr. [Anthony] Gemma described himself as a pro-life candidate. Now, he claims to be pro-choice.","Anthony Gemma stated in 2010 that he opposed abortion, but now identifies as supporting abortion rights."
7694.json,2,"In barely four years in office, five jihadists have reached their targets in the United States under Barack Obama, compared to zero in over seven years after 9/11 under George W. Bush.","During Barack Obama’s nearly four years as president, five terrorist attacks succeeded in the U.S., whereas no such attacks occurred in the over seven years following 9/11 during George W. Bush’s time in office."
5056.json,3,Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,"Wisconsin’s jobs reports each month are significantly unreliable, with a 75% potential for inaccuracy, and proved to be substantially incorrect for the majority of the first ten months of 2011."
6105.json,2,Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,He reports having close to 200 delegates already committed to backing his bid for the nomination at the Republican National Convention.
9846.json,1,Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist.,Rick Scott is reportedly collaborating with a convicted fraudster—someone who ran a Ponzi scheme—in an attempt to damage Charlie Crist’s reputation.
10759.json,4,The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo.,"The Cuban government broke international law by clandestinely sending arms to North Korea, defying a UN weapons restriction."
6907.json,5,Theres not one Democrat who endorses the Romney-Ryan Medicare plan.,No Democrat supports the Romney-Ryan plan for Medicare.
4341.json,5,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,People in the U.S. without a high school diploma are 2.5 times more likely to die prematurely than those who do have one.
6550.json,0,Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist (sic) and their radical ideology as long as he is governor.,Tennessee Governor Bill Haslam has consistently demonstrated through his choices that he intends to support policies benefiting Islamists and their extremist beliefs during his time in office.
